School Name,Grade,Year,Category,Number Tested,Mean Scale Score
P.S. 205 ALEXANDER GRAHAM BELL,5,2013,Male,27,349
P.S. 205 ALEXANDER GRAHAM BELL,5,2014,Female,18,371
P.S. 205 ALEXANDER GRAHAM BELL,5,2014,Male,31,356
P.S. 205 ALEXANDER GRAHAM BELL,All Grades,2013,Female,73,339
P.S. 205 ALEXANDER GRAHAM BELL,All Grades,2013,Male,76,338
P.S. 205 ALEXANDER GRAHAM BELL,All Grades,2014,Female,63,352
P.S. 205 ALEXANDER GRAHAM BELL,All Grades,2014,Male,75,347
P.S. 213 THE CARL ULLMAN SCHOOL,3,2013,Female,40,322
P.S. 213 THE CARL ULLMAN SCHOOL,3,2013,Male,25,322
P.S. 213 THE CARL ULLMAN SCHOOL,3,2014,Female,27,332
P.S. 213 THE CARL ULLMAN SCHOOL,3,2014,Male,26,335
P.S. 213 THE CARL ULLMAN SCHOOL,4,2013,Female,26,335
P.S. 213 THE CARL ULLMAN SCHOOL,4,2013,Male,25,340
P.S. 213 THE CARL ULLMAN SCHOOL,4,2014,Female,39,326
P.S. 213 THE CARL ULLMAN SCHOOL,4,2014,Male,23,324
P.S. 213 THE CARL ULLMAN SCHOOL,5,2013,Female,33,332
P.S. 213 THE CARL ULLMAN SCHOOL,5,2013,Male,36,339
P.S. 213 THE CARL ULLMAN SCHOOL,5,2014,Female,29,337
P.S. 213 THE CARL ULLMAN SCHOOL,5,2014,Male,28,335
P.S. 213 THE CARL ULLMAN SCHOOL,All Grades,2013,Female,99,329
P.S. 213 THE CARL ULLMAN SCHOOL,All Grades,2013,Male,86,335
P.S. 213 THE CARL ULLMAN SCHOOL,All Grades,2014,Female,95,331
P.S. 213 THE CARL ULLMAN SCHOOL,All Grades,2014,Male,77,332
J.H.S. 216 GEORGE J. RYAN,6,2013,Female,247,334
J.H.S. 216 GEORGE J. RYAN,6,2013,Male,210,333
J.H.S. 216 GEORGE J. RYAN,6,2014,Female,212,336
J.H.S. 216 GEORGE J. RYAN,6,2014,Male,221,335
J.H.S. 216 GEORGE J. RYAN,7,2013,Female,191,327
J.H.S. 216 GEORGE J. RYAN,7,2013,Male,227,330
J.H.S. 216 GEORGE J. RYAN,7,2014,Female,249,337
J.H.S. 216 GEORGE J. RYAN,7,2014,Male,215,339
J.H.S. 216 GEORGE J. RYAN,8,2013,Female,198,330
J.H.S. 216 GEORGE J. RYAN,8,2013,Male,222,329
J.H.S. 216 GEORGE J. RYAN,8,2014,Female,113,317
J.H.S. 216 GEORGE J. RYAN,8,2014,Male,170,314
J.H.S. 216 GEORGE J. RYAN,All Grades,2013,Female,636,331
J.H.S. 216 GEORGE J. RYAN,All Grades,2013,Male,659,331
J.H.S. 216 GEORGE J. RYAN,All Grades,2014,Female,574,333
J.H.S. 216 GEORGE J. RYAN,All Grades,2014,Male,606,330
P.S. 221 THE NORTH HILLS SCHOOL,3,2013,Female,55,333
P.S. 221 THE NORTH HILLS SCHOOL,3,2013,Male,63,330
P.S. 221 THE NORTH HILLS SCHOOL,3,2014,Female,45,349
P.S. 221 THE NORTH HILLS SCHOOL,3,2014,Male,45,338
P.S. 221 THE NORTH HILLS SCHOOL,4,2013,Female,52,336
P.S. 221 THE NORTH HILLS SCHOOL,4,2013,Male,54,334
P.S. 221 THE NORTH HILLS SCHOOL,4,2014,Female,55,339
P.S. 221 THE NORTH HILLS SCHOOL,4,2014,Male,63,341
P.S. 221 THE NORTH HILLS SCHOOL,5,2013,Female,41,345
P.S. 221 THE NORTH HILLS SCHOOL,5,2013,Male,46,343
P.S. 221 THE NORTH HILLS SCHOOL,5,2014,Female,50,349
P.S. 221 THE NORTH HILLS SCHOOL,5,2014,Male,51,345
P.S. 221 THE NORTH HILLS SCHOOL,All Grades,2013,Female,148,337
P.S. 221 THE NORTH HILLS SCHOOL,All Grades,2013,Male,163,335
P.S. 221 THE NORTH HILLS SCHOOL,All Grades,2014,Female,150,346
P.S. 221 THE NORTH HILLS SCHOOL,All Grades,2014,Male,159,341
P.S. / I.S. 266,3,2013,Female,24,317
P.S. / I.S. 266,3,2013,Male,40,317
P.S. / I.S. 266,3,2014,Female,24,327
P.S. / I.S. 266,3,2014,Male,26,315
P.S. / I.S. 266,4,2013,Female,32,323
P.S. / I.S. 266,4,2013,Male,46,323
P.S. / I.S. 266,4,2014,Female,24,320
P.S. / I.S. 266,4,2014,Male,32,329
P.S. / I.S. 266,5,2013,Female,29,315
P.S. / I.S. 266,5,2013,Male,27,322
P.S. / I.S. 266,5,2014,Female,38,334
P.S. / I.S. 266,5,2014,Male,49,334
P.S. / I.S. 266,6,2013,Female,38,325
P.S. / I.S. 266,6,2013,Male,51,321
P.S. / I.S. 266,6,2014,Female,44,332
P.S. / I.S. 266,6,2014,Male,41,327
P.S. / I.S. 266,7,2013,Female,37,327
P.S. / I.S. 266,7,2013,Male,35,330
P.S. / I.S. 266,7,2014,Female,40,328
P.S. / I.S. 266,7,2014,Male,53,325
P.S. / I.S. 266,8,2013,Female,42,335
P.S. / I.S. 266,8,2013,Male,44,327
P.S. / I.S. 266,8,2014,Female,36,344
P.S. / I.S. 266,8,2014,Male,32,345
P.S. / I.S. 266,All Grades,2013,Female,202,325
P.S. / I.S. 266,All Grades,2013,Male,243,323
P.S. / I.S. 266,All Grades,2014,Female,206,332
P.S. / I.S. 266,All Grades,2014,Male,233,329
P.S./M.S 042 R. VERNAM,3,2013,Female,25,270
P.S./M.S 042 R. VERNAM,3,2013,Male,36,270
P.S./M.S 042 R. VERNAM,3,2014,Female,28,276
P.S./M.S 042 R. VERNAM,3,2014,Male,34,265
P.S./M.S 042 R. VERNAM,4,2013,Female,31,266
P.S./M.S 042 R. VERNAM,4,2013,Male,45,267
P.S./M.S 042 R. VERNAM,4,2014,Female,31,261
P.S./M.S 042 R. VERNAM,4,2014,Male,39,265
P.S./M.S 042 R. VERNAM,5,2013,Female,30,275
P.S./M.S 042 R. VERNAM,5,2013,Male,36,259
P.S./M.S 042 R. VERNAM,5,2014,Female,35,271
P.S./M.S 042 R. VERNAM,5,2014,Male,49,264
P.S./M.S 042 R. VERNAM,6,2013,Female,23,277
P.S./M.S 042 R. VERNAM,6,2013,Male,31,272
P.S./M.S 042 R. VERNAM,6,2014,Female,29,275
P.S./M.S 042 R. VERNAM,6,2014,Male,45,264
P.S./M.S 042 R. VERNAM,7,2013,Female,29,265
P.S./M.S 042 R. VERNAM,7,2013,Male,23,271
P.S./M.S 042 R. VERNAM,7,2014,Female,25,280
P.S./M.S 042 R. VERNAM,7,2014,Male,33,264
P.S./M.S 042 R. VERNAM,8,2013,Female,20,263
P.S./M.S 042 R. VERNAM,8,2013,Male,22,260
P.S./M.S 042 R. VERNAM,8,2014,Female,2,s
P.S./M.S 042 R. VERNAM,8,2014,Male,3,s
P.S./M.S 042 R. VERNAM,All Grades,2013,Female,158,269
P.S./M.S 042 R. VERNAM,All Grades,2013,Male,193,267
P.S./M.S 042 R. VERNAM,All Grades,2014,Female,150,271
P.S./M.S 042 R. VERNAM,All Grades,2014,Male,203,264
P.S. 043,3,2013,Female,60,285
P.S. 043,3,2013,Male,45,285
P.S. 043,3,2014,Female,64,283
P.S. 043,3,2014,Male,52,283
P.S. 043,4,2013,Female,56,290
P.S. 043,4,2013,Male,54,288
P.S. 043,4,2014,Female,65,287
P.S. 043,4,2014,Male,50,287
P.S. 043,5,2013,Female,57,283
P.S. 043,5,2013,Male,50,279
P.S. 043,5,2014,Female,51,292
P.S. 043,5,2014,Male,59,293
P.S. 043,6,2013,Female,45,296
P.S. 043,6,2013,Male,55,296
P.S. 043,6,2014,Female,52,288
P.S. 043,6,2014,Male,44,282
P.S. 043,7,2013,Female,55,290
P.S. 043,7,2013,Male,53,281
P.S. 043,7,2014,Female,37,300
P.S. 043,7,2014,Male,47,292
P.S. 043,8,2013,Female,41,295
P.S. 043,8,2013,Male,56,283
P.S. 043,8,2014,Female,36,277
P.S. 043,8,2014,Male,36,262
P.S. 043,All Grades,2013,Female,314,289
P.S. 043,All Grades,2013,Male,313,285
P.S. 043,All Grades,2014,Female,305,288
P.S. 043,All Grades,2014,Male,288,284
P.S. 045 CLARENCE WITHERSPOON,3,2013,Female,26,286
P.S. 045 CLARENCE WITHERSPOON,3,2013,Male,33,295
P.S. 045 CLARENCE WITHERSPOON,3,2014,Female,18,284
P.S. 045 CLARENCE WITHERSPOON,3,2014,Male,20,292
P.S. 045 CLARENCE WITHERSPOON,4,2013,Female,22,301
P.S. 045 CLARENCE WITHERSPOON,4,2013,Male,29,297
P.S. 045 CLARENCE WITHERSPOON,4,2014,Female,26,289
P.S. 045 CLARENCE WITHERSPOON,4,2014,Male,32,297
P.S. 045 CLARENCE WITHERSPOON,5,2013,Female,32,297
P.S. 045 CLARENCE WITHERSPOON,5,2013,Male,33,296
P.S. 045 CLARENCE WITHERSPOON,5,2014,Female,24,315
P.S. 045 CLARENCE WITHERSPOON,5,2014,Male,28,302
P.S. 045 CLARENCE WITHERSPOON,6,2013,Female,21,319
P.S. 045 CLARENCE WITHERSPOON,6,2013,Male,28,297
P.S. 045 CLARENCE WITHERSPOON,6,2014,Female,29,293
P.S. 045 CLARENCE WITHERSPOON,6,2014,Male,33,291
P.S. 045 CLARENCE WITHERSPOON,All Grades,2013,Female,101,299
P.S. 045 CLARENCE WITHERSPOON,All Grades,2013,Male,123,296
P.S. 045 CLARENCE WITHERSPOON,All Grades,2014,Female,97,295
P.S. 045 CLARENCE WITHERSPOON,All Grades,2014,Male,113,296
P.S. 047 CHRIS GALAS,3,2013,Female,12,306
P.S. 047 CHRIS GALAS,3,2013,Male,11,313
P.S. 047 CHRIS GALAS,3,2014,Female,13,321
P.S. 047 CHRIS GALAS,3,2014,Male,13,329
P.S. 047 CHRIS GALAS,4,2013,Female,18,339
P.S. 047 CHRIS GALAS,4,2013,Male,5,s
P.S. 047 CHRIS GALAS,4,2014,Female,12,335
P.S. 047 CHRIS GALAS,4,2014,Male,13,341
P.S. 047 CHRIS GALAS,5,2013,Female,18,321
P.S. 047 CHRIS GALAS,5,2013,Male,14,317
P.S. 047 CHRIS GALAS,5,2014,Female,17,320
P.S. 047 CHRIS GALAS,5,2014,Male,5,s
P.S. 047 CHRIS GALAS,6,2013,Female,6,308
P.S. 047 CHRIS GALAS,6,2013,Male,5,s
P.S. 047 CHRIS GALAS,6,2014,Female,13,324
P.S. 047 CHRIS GALAS,6,2014,Male,12,321
P.S. 047 CHRIS GALAS,7,2013,Female,7,319
P.S. 047 CHRIS GALAS,7,2013,Male,11,315
P.S. 047 CHRIS GALAS,7,2014,Female,5,s
P.S. 047 CHRIS GALAS,7,2014,Male,7,316
P.S. 047 CHRIS GALAS,8,2013,Female,7,319
P.S. 047 CHRIS GALAS,8,2013,Male,7,314
P.S. 047 CHRIS GALAS,All Grades,2013,Female,68,322
P.S. 047 CHRIS GALAS,All Grades,2013,Male,53,319
P.S. 047 CHRIS GALAS,All Grades,2014,Female,60,323
P.S. 047 CHRIS GALAS,All Grades,2014,Male,50,327
M.S. 053 BRIAN PICCOLO,6,2013,Female,57,277
M.S. 053 BRIAN PICCOLO,6,2013,Male,59,275
M.S. 053 BRIAN PICCOLO,6,2014,Female,45,264
M.S. 053 BRIAN PICCOLO,6,2014,Male,57,262
M.S. 053 BRIAN PICCOLO,7,2013,Female,63,277
M.S. 053 BRIAN PICCOLO,7,2013,Male,72,268
M.S. 053 BRIAN PICCOLO,7,2014,Female,59,271
M.S. 053 BRIAN PICCOLO,7,2014,Male,73,273
M.S. 053 BRIAN PICCOLO,8,2013,Female,65,257
M.S. 053 BRIAN PICCOLO,8,2013,Male,69,254
M.S. 053 BRIAN PICCOLO,8,2014,Female,60,280
M.S. 053 BRIAN PICCOLO,8,2014,Male,71,268
M.S. 053 BRIAN PICCOLO,All Grades,2013,Female,185,270
M.S. 053 BRIAN PICCOLO,All Grades,2013,Male,200,265
M.S. 053 BRIAN PICCOLO,All Grades,2014,Female,164,273
M.S. 053 BRIAN PICCOLO,All Grades,2014,Male,201,268
P.S. 056 HARRY EICHLER,3,2013,Female,54,301
P.S. 056 HARRY EICHLER,3,2013,Male,56,310
P.S. 056 HARRY EICHLER,3,2014,Female,42,299
P.S. 056 HARRY EICHLER,3,2014,Male,52,313
P.S. 056 HARRY EICHLER,4,2013,Female,51,294
P.S. 056 HARRY EICHLER,4,2013,Male,56,292
P.S. 056 HARRY EICHLER,4,2014,Female,52,309
P.S. 056 HARRY EICHLER,4,2014,Male,56,319
P.S. 056 HARRY EICHLER,5,2013,Female,35,298
P.S. 056 HARRY EICHLER,5,2013,Male,57,297
P.S. 056 HARRY EICHLER,5,2014,Female,50,309
P.S. 056 HARRY EICHLER,5,2014,Male,51,311
P.S. 056 HARRY EICHLER,All Grades,2013,Female,140,298
P.S. 056 HARRY EICHLER,All Grades,2013,Male,169,300
P.S. 056 HARRY EICHLER,All Grades,2014,Female,144,306
P.S. 056 HARRY EICHLER,All Grades,2014,Male,159,314
P.S. 060 WOODHAVEN,3,2013,Female,97,312
P.S. 060 WOODHAVEN,3,2013,Male,95,320
P.S. 060 WOODHAVEN,3,2014,Female,81,309
P.S. 060 WOODHAVEN,3,2014,Male,72,316
P.S. 060 WOODHAVEN,4,2013,Female,100,310
P.S. 060 WOODHAVEN,4,2013,Male,96,312
P.S. 060 WOODHAVEN,4,2014,Female,97,325
P.S. 060 WOODHAVEN,4,2014,Male,98,333
P.S. 060 WOODHAVEN,5,2013,Female,86,316
P.S. 060 WOODHAVEN,5,2013,Male,92,322
P.S. 060 WOODHAVEN,5,2014,Female,100,328
P.S. 060 WOODHAVEN,5,2014,Male,93,325
P.S. 060 WOODHAVEN,All Grades,2013,Female,283,313
P.S. 060 WOODHAVEN,All Grades,2013,Male,283,318
P.S. 060 WOODHAVEN,All Grades,2014,Female,278,321
P.S. 060 WOODHAVEN,All Grades,2014,Male,263,325
P. S. 62 - CHESTER PARK SCHOOL,3,2013,Female,81,308
P. S. 62 - CHESTER PARK SCHOOL,3,2013,Male,72,308
P. S. 62 - CHESTER PARK SCHOOL,3,2014,Female,80,311
P. S. 62 - CHESTER PARK SCHOOL,3,2014,Male,64,310
P. S. 62 - CHESTER PARK SCHOOL,4,2013,Female,68,307
P. S. 62 - CHESTER PARK SCHOOL,4,2013,Male,80,304
P. S. 62 - CHESTER PARK SCHOOL,4,2014,Female,79,310
P. S. 62 - CHESTER PARK SCHOOL,4,2014,Male,72,309
P. S. 62 - CHESTER PARK SCHOOL,5,2013,Female,86,320
P. S. 62 - CHESTER PARK SCHOOL,5,2013,Male,74,316
P. S. 62 - CHESTER PARK SCHOOL,5,2014,Female,62,318
P. S. 62 - CHESTER PARK SCHOOL,5,2014,Male,84,312
P. S. 62 - CHESTER PARK SCHOOL,All Grades,2013,Female,235,312
P. S. 62 - CHESTER PARK SCHOOL,All Grades,2013,Male,226,309
P. S. 62 - CHESTER PARK SCHOOL,All Grades,2014,Female,221,313
P. S. 62 - CHESTER PARK SCHOOL,All Grades,2014,Male,220,310
P.S. 063 OLD SOUTH,3,2013,Female,84,301
P.S. 063 OLD SOUTH,3,2013,Male,104,302
P.S. 063 OLD SOUTH,3,2014,Female,111,313
P.S. 063 OLD SOUTH,3,2014,Male,114,306
P.S. 063 OLD SOUTH,4,2013,Female,98,319
P.S. 063 OLD SOUTH,4,2013,Male,108,306
P.S. 063 OLD SOUTH,4,2014,Female,91,311
P.S. 063 OLD SOUTH,4,2014,Male,109,314
P.S. 063 OLD SOUTH,5,2013,Female,105,317
P.S. 063 OLD SOUTH,5,2013,Male,105,310
P.S. 063 OLD SOUTH,5,2014,Female,97,321
P.S. 063 OLD SOUTH,5,2014,Male,113,303
P.S. 063 OLD SOUTH,All Grades,2013,Female,287,313
P.S. 063 OLD SOUTH,All Grades,2013,Male,317,306
P.S. 063 OLD SOUTH,All Grades,2014,Female,299,315
P.S. 063 OLD SOUTH,All Grades,2014,Male,336,308
P.S. 064 JOSEPH P. ADDABBO,3,2013,Female,64,303
P.S. 064 JOSEPH P. ADDABBO,3,2013,Male,47,306
P.S. 064 JOSEPH P. ADDABBO,3,2014,Female,54,302
P.S. 064 JOSEPH P. ADDABBO,3,2014,Male,55,304
P.S. 064 JOSEPH P. ADDABBO,4,2013,Female,48,311
P.S. 064 JOSEPH P. ADDABBO,4,2013,Male,46,305
P.S. 064 JOSEPH P. ADDABBO,4,2014,Female,58,294
P.S. 064 JOSEPH P. ADDABBO,4,2014,Male,48,303
P.S. 064 JOSEPH P. ADDABBO,5,2013,Female,59,307
P.S. 064 JOSEPH P. ADDABBO,5,2013,Male,61,314
P.S. 064 JOSEPH P. ADDABBO,5,2014,Female,51,318
P.S. 064 JOSEPH P. ADDABBO,5,2014,Male,45,314
P.S. 064 JOSEPH P. ADDABBO,All Grades,2013,Female,171,306
P.S. 064 JOSEPH P. ADDABBO,All Grades,2013,Male,154,309
P.S. 064 JOSEPH P. ADDABBO,All Grades,2014,Female,163,304
P.S. 064 JOSEPH P. ADDABBO,All Grades,2014,Male,148,307
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,3,2013,Female,40,307
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,3,2013,Male,47,303
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,3,2014,Female,40,299
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,3,2014,Male,45,311
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,4,2013,Female,49,295
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,4,2013,Male,38,303
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,4,2014,Female,42,310
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,4,2014,Male,49,306
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,5,2013,Female,43,296
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,5,2013,Male,40,304
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,5,2014,Female,51,308
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,5,2014,Male,39,316
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,All Grades,2013,Female,132,299
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,All Grades,2013,Male,125,303
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,All Grades,2014,Female,133,306
P.S. 65 - THE RAYMOND YORK ELEMENTARY SCHOOL,All Grades,2014,Male,133,310
P.S. 066 JACQUELINE KENNEDY ONASSIS,3,2013,Female,47,304
P.S. 066 JACQUELINE KENNEDY ONASSIS,3,2013,Male,38,311
P.S. 066 JACQUELINE KENNEDY ONASSIS,3,2014,Female,40,303
P.S. 066 JACQUELINE KENNEDY ONASSIS,3,2014,Male,44,305
P.S. 066 JACQUELINE KENNEDY ONASSIS,4,2013,Female,36,305
P.S. 066 JACQUELINE KENNEDY ONASSIS,4,2013,Male,41,312
P.S. 066 JACQUELINE KENNEDY ONASSIS,4,2014,Female,50,324
P.S. 066 JACQUELINE KENNEDY ONASSIS,4,2014,Male,37,324
P.S. 066 JACQUELINE KENNEDY ONASSIS,5,2013,Female,34,311
P.S. 066 JACQUELINE KENNEDY ONASSIS,5,2013,Male,38,315
P.S. 066 JACQUELINE KENNEDY ONASSIS,5,2014,Female,32,309
P.S. 066 JACQUELINE KENNEDY ONASSIS,5,2014,Male,39,314
P.S. 066 JACQUELINE KENNEDY ONASSIS,All Grades,2013,Female,117,306
P.S. 066 JACQUELINE KENNEDY ONASSIS,All Grades,2013,Male,117,313
P.S. 066 JACQUELINE KENNEDY ONASSIS,All Grades,2014,Female,122,313
P.S. 066 JACQUELINE KENNEDY ONASSIS,All Grades,2014,Male,120,314
P.S. 090 HORACE MANN,3,2013,Female,46,302
P.S. 090 HORACE MANN,3,2013,Male,63,297
P.S. 090 HORACE MANN,3,2014,Female,74,308
P.S. 090 HORACE MANN,3,2014,Male,61,313
P.S. 090 HORACE MANN,4,2013,Female,68,303
P.S. 090 HORACE MANN,4,2013,Male,75,307
P.S. 090 HORACE MANN,4,2014,Female,47,327
P.S. 090 HORACE MANN,4,2014,Male,62,306
P.S. 090 HORACE MANN,5,2013,Female,60,294
P.S. 090 HORACE MANN,5,2013,Male,71,305
P.S. 090 HORACE MANN,5,2014,Female,73,306
P.S. 090 HORACE MANN,5,2014,Male,79,306
P.S. 090 HORACE MANN,All Grades,2013,Female,174,300
P.S. 090 HORACE MANN,All Grades,2013,Male,209,303
P.S. 090 HORACE MANN,All Grades,2014,Female,194,312
P.S. 090 HORACE MANN,All Grades,2014,Male,202,308
P.S. 096,3,2013,Female,31,313
P.S. 096,3,2013,Male,19,303
P.S. 096,3,2014,Female,18,295
P.S. 096,3,2014,Male,22,305
P.S. 096,4,2013,Female,32,305
P.S. 096,4,2013,Male,28,289
P.S. 096,4,2014,Female,32,310
P.S. 096,4,2014,Male,16,307
P.S. 096,5,2013,Female,13,308
P.S. 096,5,2013,Male,16,298
P.S. 096,5,2014,Female,29,327
P.S. 096,5,2014,Male,27,314
P.S. 096,All Grades,2013,Female,76,309
P.S. 096,All Grades,2013,Male,63,295
P.S. 096,All Grades,2014,Female,79,313
P.S. 096,All Grades,2014,Male,65,309
P.S. 097 FOREST PARK,3,2013,Female,55,307
P.S. 097 FOREST PARK,3,2013,Male,60,310
P.S. 097 FOREST PARK,3,2014,Female,37,302
P.S. 097 FOREST PARK,3,2014,Male,59,298
P.S. 097 FOREST PARK,4,2013,Female,55,314
P.S. 097 FOREST PARK,4,2013,Male,48,318
P.S. 097 FOREST PARK,4,2014,Female,55,308
P.S. 097 FOREST PARK,4,2014,Male,59,313
P.S. 097 FOREST PARK,5,2013,Female,61,309
P.S. 097 FOREST PARK,5,2013,Male,49,299
P.S. 097 FOREST PARK,5,2014,Female,54,317
P.S. 097 FOREST PARK,5,2014,Male,45,320
P.S. 097 FOREST PARK,All Grades,2013,Female,171,310
P.S. 097 FOREST PARK,All Grades,2013,Male,157,309
P.S. 097 FOREST PARK,All Grades,2014,Female,146,310
P.S. 097 FOREST PARK,All Grades,2014,Male,163,309
P.S. 100 GLEN MORRIS,3,2013,Female,72,300
P.S. 100 GLEN MORRIS,3,2013,Male,91,302
P.S. 100 GLEN MORRIS,3,2014,Female,73,320
P.S. 100 GLEN MORRIS,3,2014,Male,92,316
P.S. 100 GLEN MORRIS,4,2013,Female,72,312
P.S. 100 GLEN MORRIS,4,2013,Male,94,317
P.S. 100 GLEN MORRIS,4,2014,Female,71,314
P.S. 100 GLEN MORRIS,4,2014,Male,88,317
P.S. 100 GLEN MORRIS,5,2013,Female,63,301
P.S. 100 GLEN MORRIS,5,2013,Male,81,306
P.S. 100 GLEN MORRIS,5,2014,Female,70,319
P.S. 100 GLEN MORRIS,5,2014,Male,93,322
P.S. 100 GLEN MORRIS,All Grades,2013,Female,207,305
P.S. 100 GLEN MORRIS,All Grades,2013,Male,266,309
P.S. 100 GLEN MORRIS,All Grades,2014,Female,214,318
P.S. 100 GLEN MORRIS,All Grades,2014,Male,273,319
P.S. 104 THE BAYS WATER,3,2013,Female,33,278
P.S. 104 THE BAYS WATER,3,2013,Male,57,287
P.S. 104 THE BAYS WATER,3,2014,Female,50,282
P.S. 104 THE BAYS WATER,3,2014,Male,49,283
P.S. 104 THE BAYS WATER,4,2013,Female,44,297
P.S. 104 THE BAYS WATER,4,2013,Male,43,298
P.S. 104 THE BAYS WATER,4,2014,Female,36,288
P.S. 104 THE BAYS WATER,4,2014,Male,59,297
P.S. 104 THE BAYS WATER,5,2013,Female,42,296
P.S. 104 THE BAYS WATER,5,2013,Male,50,289
P.S. 104 THE BAYS WATER,5,2014,Female,56,293
P.S. 104 THE BAYS WATER,5,2014,Male,42,291
P.S. 104 THE BAYS WATER,All Grades,2013,Female,119,291
P.S. 104 THE BAYS WATER,All Grades,2013,Male,150,291
P.S. 104 THE BAYS WATER,All Grades,2014,Female,142,288
P.S. 104 THE BAYS WATER,All Grades,2014,Male,150,291
P.S. 105 THE BAY SCHOOL,3,2013,Female,27,281
P.S. 105 THE BAY SCHOOL,3,2013,Male,54,269
P.S. 105 THE BAY SCHOOL,3,2014,Female,35,287
P.S. 105 THE BAY SCHOOL,3,2014,Male,41,279
P.S. 105 THE BAY SCHOOL,4,2013,Female,36,281
P.S. 105 THE BAY SCHOOL,4,2013,Male,43,286
P.S. 105 THE BAY SCHOOL,4,2014,Female,25,284
P.S. 105 THE BAY SCHOOL,4,2014,Male,46,278
P.S. 105 THE BAY SCHOOL,5,2013,Female,44,270
P.S. 105 THE BAY SCHOOL,5,2013,Male,38,279
P.S. 105 THE BAY SCHOOL,5,2014,Female,45,268
P.S. 105 THE BAY SCHOOL,5,2014,Male,52,281
P.S. 105 THE BAY SCHOOL,6,2013,Female,47,290
P.S. 105 THE BAY SCHOOL,6,2013,Male,47,286
P.S. 105 THE BAY SCHOOL,6,2014,Female,43,297
P.S. 105 THE BAY SCHOOL,6,2014,Male,46,280
P.S. 105 THE BAY SCHOOL,7,2013,Female,41,277
P.S. 105 THE BAY SCHOOL,7,2013,Male,43,274
P.S. 105 THE BAY SCHOOL,7,2014,Female,47,280
P.S. 105 THE BAY SCHOOL,7,2014,Male,51,279
P.S. 105 THE BAY SCHOOL,8,2013,Female,39,277
P.S. 105 THE BAY SCHOOL,8,2013,Male,43,267
P.S. 105 THE BAY SCHOOL,8,2014,Female,27,270
P.S. 105 THE BAY SCHOOL,8,2014,Male,31,262
P.S. 105 THE BAY SCHOOL,All Grades,2013,Female,234,279
P.S. 105 THE BAY SCHOOL,All Grades,2013,Male,268,277
P.S. 105 THE BAY SCHOOL,All Grades,2014,Female,222,281
P.S. 105 THE BAY SCHOOL,All Grades,2014,Male,267,277
P.S. 106,3,2013,Female,20,308
P.S. 106,3,2013,Male,16,313
P.S. 106,3,2014,Female,17,281
P.S. 106,3,2014,Male,13,281
P.S. 106,4,2013,Female,14,272
P.S. 106,4,2013,Male,25,265
P.S. 106,4,2014,Female,18,279
P.S. 106,4,2014,Male,20,280
P.S. 106,5,2013,Female,31,285
P.S. 106,5,2013,Male,32,286
P.S. 106,5,2014,Female,18,271
P.S. 106,5,2014,Male,17,275
P.S. 106,All Grades,2013,Female,65,289
P.S. 106,All Grades,2013,Male,73,285
P.S. 106,All Grades,2014,Female,53,277
P.S. 106,All Grades,2014,Male,50,279
P.S. 108 CAPTAIN VINCENT G. FOWLER,3,2013,Female,110,315
P.S. 108 CAPTAIN VINCENT G. FOWLER,3,2013,Male,111,305
P.S. 108 CAPTAIN VINCENT G. FOWLER,3,2014,Female,108,318
P.S. 108 CAPTAIN VINCENT G. FOWLER,3,2014,Male,109,317
P.S. 108 CAPTAIN VINCENT G. FOWLER,4,2013,Female,115,319
P.S. 108 CAPTAIN VINCENT G. FOWLER,4,2013,Male,100,320
P.S. 108 CAPTAIN VINCENT G. FOWLER,4,2014,Female,106,324
P.S. 108 CAPTAIN VINCENT G. FOWLER,4,2014,Male,114,316
P.S. 108 CAPTAIN VINCENT G. FOWLER,5,2013,Female,120,309
P.S. 108 CAPTAIN VINCENT G. FOWLER,5,2013,Male,96,312
P.S. 108 CAPTAIN VINCENT G. FOWLER,5,2014,Female,115,327
P.S. 108 CAPTAIN VINCENT G. FOWLER,5,2014,Male,97,330
P.S. 108 CAPTAIN VINCENT G. FOWLER,All Grades,2013,Female,345,314
P.S. 108 CAPTAIN VINCENT G. FOWLER,All Grades,2013,Male,307,312
P.S. 108 CAPTAIN VINCENT G. FOWLER,All Grades,2014,Female,329,323
P.S. 108 CAPTAIN VINCENT G. FOWLER,All Grades,2014,Male,320,320
