School Name,Grade,Year,Category,Number Tested,Mean Scale Score
P.S. 197 THE OCEAN SCHOOL,All Grades,2014,Male,124,269
J.H.S. 202 ROBERT H. GODDARD,6,2013,Female,163,302
J.H.S. 202 ROBERT H. GODDARD,6,2013,Male,178,295
J.H.S. 202 ROBERT H. GODDARD,6,2014,Female,144,305
J.H.S. 202 ROBERT H. GODDARD,6,2014,Male,163,300
J.H.S. 202 ROBERT H. GODDARD,7,2013,Female,162,302
J.H.S. 202 ROBERT H. GODDARD,7,2013,Male,189,296
J.H.S. 202 ROBERT H. GODDARD,7,2014,Female,168,305
J.H.S. 202 ROBERT H. GODDARD,7,2014,Male,189,297
J.H.S. 202 ROBERT H. GODDARD,8,2013,Female,199,298
J.H.S. 202 ROBERT H. GODDARD,8,2013,Male,182,291
J.H.S. 202 ROBERT H. GODDARD,8,2014,Female,161,304
J.H.S. 202 ROBERT H. GODDARD,8,2014,Male,205,298
J.H.S. 202 ROBERT H. GODDARD,All Grades,2013,Female,524,300
J.H.S. 202 ROBERT H. GODDARD,All Grades,2013,Male,549,294
J.H.S. 202 ROBERT H. GODDARD,All Grades,2014,Female,473,305
J.H.S. 202 ROBERT H. GODDARD,All Grades,2014,Male,557,298
P.S. 207 ROCKWOOD PARK,3,2013,Female,42,319
P.S. 207 ROCKWOOD PARK,3,2013,Male,58,314
P.S. 207 ROCKWOOD PARK,3,2014,Female,48,307
P.S. 207 ROCKWOOD PARK,3,2014,Male,39,306
P.S. 207 ROCKWOOD PARK,4,2013,Female,48,321
P.S. 207 ROCKWOOD PARK,4,2013,Male,42,313
P.S. 207 ROCKWOOD PARK,4,2014,Female,45,316
P.S. 207 ROCKWOOD PARK,4,2014,Male,57,310
P.S. 207 ROCKWOOD PARK,5,2013,Female,30,313
P.S. 207 ROCKWOOD PARK,5,2013,Male,44,307
P.S. 207 ROCKWOOD PARK,5,2014,Female,48,317
P.S. 207 ROCKWOOD PARK,5,2014,Male,47,313
P.S. 207 ROCKWOOD PARK,6,2013,Female,43,313
P.S. 207 ROCKWOOD PARK,6,2013,Male,29,308
P.S. 207 ROCKWOOD PARK,6,2014,Female,31,313
P.S. 207 ROCKWOOD PARK,6,2014,Male,43,305
P.S. 207 ROCKWOOD PARK,7,2013,Female,34,320
P.S. 207 ROCKWOOD PARK,7,2013,Male,33,310
P.S. 207 ROCKWOOD PARK,7,2014,Female,41,317
P.S. 207 ROCKWOOD PARK,7,2014,Male,31,305
P.S. 207 ROCKWOOD PARK,8,2013,Female,39,306
P.S. 207 ROCKWOOD PARK,8,2013,Male,37,297
P.S. 207 ROCKWOOD PARK,8,2014,Female,34,312
P.S. 207 ROCKWOOD PARK,8,2014,Male,34,314
P.S. 207 ROCKWOOD PARK,All Grades,2013,Female,236,315
P.S. 207 ROCKWOOD PARK,All Grades,2013,Male,243,309
P.S. 207 ROCKWOOD PARK,All Grades,2014,Female,247,314
P.S. 207 ROCKWOOD PARK,All Grades,2014,Male,251,309
J.H.S. 210 ELIZABETH BLACKWELL,6,2013,Female,283,299
J.H.S. 210 ELIZABETH BLACKWELL,6,2013,Male,334,291
J.H.S. 210 ELIZABETH BLACKWELL,6,2014,Female,289,297
J.H.S. 210 ELIZABETH BLACKWELL,6,2014,Male,301,293
J.H.S. 210 ELIZABETH BLACKWELL,7,2013,Female,292,300
J.H.S. 210 ELIZABETH BLACKWELL,7,2013,Male,341,294
J.H.S. 210 ELIZABETH BLACKWELL,7,2014,Female,279,302
J.H.S. 210 ELIZABETH BLACKWELL,7,2014,Male,329,295
J.H.S. 210 ELIZABETH BLACKWELL,8,2013,Female,323,303
J.H.S. 210 ELIZABETH BLACKWELL,8,2013,Male,326,289
J.H.S. 210 ELIZABETH BLACKWELL,8,2014,Female,291,303
J.H.S. 210 ELIZABETH BLACKWELL,8,2014,Male,348,296
J.H.S. 210 ELIZABETH BLACKWELL,All Grades,2013,Female,898,301
J.H.S. 210 ELIZABETH BLACKWELL,All Grades,2013,Male,1001,291
J.H.S. 210 ELIZABETH BLACKWELL,All Grades,2014,Female,859,301
J.H.S. 210 ELIZABETH BLACKWELL,All Grades,2014,Male,978,294
P.S. 215 LUCRETIA MOTT,3,2013,Female,45,269
P.S. 215 LUCRETIA MOTT,3,2013,Male,45,269
P.S. 215 LUCRETIA MOTT,4,2013,Female,50,289
P.S. 215 LUCRETIA MOTT,4,2013,Male,37,276
P.S. 215 LUCRETIA MOTT,4,2014,Female,34,267
P.S. 215 LUCRETIA MOTT,4,2014,Male,33,276
P.S. 215 LUCRETIA MOTT,5,2013,Female,53,278
P.S. 215 LUCRETIA MOTT,5,2013,Male,45,269
P.S. 215 LUCRETIA MOTT,5,2014,Female,49,289
P.S. 215 LUCRETIA MOTT,5,2014,Male,43,267
P.S. 215 LUCRETIA MOTT,All Grades,2013,Female,148,279
P.S. 215 LUCRETIA MOTT,All Grades,2013,Male,127,271
P.S. 215 LUCRETIA MOTT,All Grades,2014,Female,83,280
P.S. 215 LUCRETIA MOTT,All Grades,2014,Male,76,271
P.S. 223 LYNDON B. JOHNSON,3,2013,Female,42,302
P.S. 223 LYNDON B. JOHNSON,3,2013,Male,47,284
P.S. 223 LYNDON B. JOHNSON,3,2014,Female,44,295
P.S. 223 LYNDON B. JOHNSON,3,2014,Male,55,269
P.S. 223 LYNDON B. JOHNSON,4,2013,Female,44,297
P.S. 223 LYNDON B. JOHNSON,4,2013,Male,43,287
P.S. 223 LYNDON B. JOHNSON,4,2014,Female,36,303
P.S. 223 LYNDON B. JOHNSON,4,2014,Male,47,284
P.S. 223 LYNDON B. JOHNSON,5,2013,Female,51,302
P.S. 223 LYNDON B. JOHNSON,5,2013,Male,55,288
P.S. 223 LYNDON B. JOHNSON,5,2014,Female,43,295
P.S. 223 LYNDON B. JOHNSON,5,2014,Male,40,289
P.S. 223 LYNDON B. JOHNSON,All Grades,2013,Female,137,300
P.S. 223 LYNDON B. JOHNSON,All Grades,2013,Male,145,286
P.S. 223 LYNDON B. JOHNSON,All Grades,2014,Female,123,297
P.S. 223 LYNDON B. JOHNSON,All Grades,2014,Male,142,280
J.H.S. 226 VIRGIL I. GRISSOM,5,2013,Male,1,s
J.H.S. 226 VIRGIL I. GRISSOM,6,2013,Female,204,288
J.H.S. 226 VIRGIL I. GRISSOM,6,2013,Male,220,287
J.H.S. 226 VIRGIL I. GRISSOM,6,2014,Female,141,289
J.H.S. 226 VIRGIL I. GRISSOM,6,2014,Male,168,273
J.H.S. 226 VIRGIL I. GRISSOM,7,2013,Female,179,292
J.H.S. 226 VIRGIL I. GRISSOM,7,2013,Male,215,278
J.H.S. 226 VIRGIL I. GRISSOM,7,2014,Female,204,290
J.H.S. 226 VIRGIL I. GRISSOM,7,2014,Male,239,282
J.H.S. 226 VIRGIL I. GRISSOM,8,2013,Female,218,289
J.H.S. 226 VIRGIL I. GRISSOM,8,2013,Male,246,279
J.H.S. 226 VIRGIL I. GRISSOM,8,2014,Female,186,293
J.H.S. 226 VIRGIL I. GRISSOM,8,2014,Male,204,283
J.H.S. 226 VIRGIL I. GRISSOM,All Grades,2013,Female,601,290
J.H.S. 226 VIRGIL I. GRISSOM,All Grades,2013,Male,682,281
J.H.S. 226 VIRGIL I. GRISSOM,All Grades,2014,Female,531,291
J.H.S. 226 VIRGIL I. GRISSOM,All Grades,2014,Male,611,279
P.S. 232 LINDENWOOD,3,2013,Female,65,328
P.S. 232 LINDENWOOD,3,2013,Male,59,320
P.S. 232 LINDENWOOD,3,2014,Female,69,312
P.S. 232 LINDENWOOD,3,2014,Male,79,308
P.S. 232 LINDENWOOD,4,2013,Female,66,331
P.S. 232 LINDENWOOD,4,2013,Male,65,308
P.S. 232 LINDENWOOD,4,2014,Female,67,331
P.S. 232 LINDENWOOD,4,2014,Male,60,314
P.S. 232 LINDENWOOD,5,2013,Female,52,321
P.S. 232 LINDENWOOD,5,2013,Male,58,309
P.S. 232 LINDENWOOD,5,2014,Female,67,318
P.S. 232 LINDENWOOD,5,2014,Male,65,310
P.S. 232 LINDENWOOD,6,2013,Female,55,324
P.S. 232 LINDENWOOD,6,2013,Male,55,304
P.S. 232 LINDENWOOD,6,2014,Female,38,311
P.S. 232 LINDENWOOD,6,2014,Male,54,302
P.S. 232 LINDENWOOD,7,2013,Female,42,316
P.S. 232 LINDENWOOD,7,2013,Male,37,316
P.S. 232 LINDENWOOD,7,2014,Female,48,318
P.S. 232 LINDENWOOD,7,2014,Male,52,299
P.S. 232 LINDENWOOD,8,2013,Female,45,316
P.S. 232 LINDENWOOD,8,2013,Male,39,305
P.S. 232 LINDENWOOD,8,2014,Female,39,318
P.S. 232 LINDENWOOD,8,2014,Male,33,319
P.S. 232 LINDENWOOD,All Grades,2013,Female,325,323
P.S. 232 LINDENWOOD,All Grades,2013,Male,313,310
P.S. 232 LINDENWOOD,All Grades,2014,Female,328,319
P.S. 232 LINDENWOOD,All Grades,2014,Male,343,308
P.S. 253,3,2013,Female,32,296
P.S. 253,3,2013,Male,39,277
P.S. 253,3,2014,Female,38,290
P.S. 253,3,2014,Male,29,293
P.S. 253,4,2013,Female,45,278
P.S. 253,4,2013,Male,41,293
P.S. 253,4,2014,Female,31,290
P.S. 253,4,2014,Male,37,276
P.S. 253,5,2013,Female,32,291
P.S. 253,5,2013,Male,22,268
P.S. 253,5,2014,Female,43,279
P.S. 253,5,2014,Male,44,281
P.S. 253,All Grades,2013,Female,109,287
P.S. 253,All Grades,2013,Male,102,281
P.S. 253,All Grades,2014,Female,112,286
P.S. 253,All Grades,2014,Male,110,283
P.S. 254 - THE ROSA PARKS SCHOOL,3,2013,Female,42,316
P.S. 254 - THE ROSA PARKS SCHOOL,3,2013,Male,53,313
P.S. 254 - THE ROSA PARKS SCHOOL,3,2014,Female,47,311
P.S. 254 - THE ROSA PARKS SCHOOL,3,2014,Male,61,310
P.S. 254 - THE ROSA PARKS SCHOOL,4,2013,Female,58,309
P.S. 254 - THE ROSA PARKS SCHOOL,4,2013,Male,47,311
P.S. 254 - THE ROSA PARKS SCHOOL,4,2014,Female,45,318
P.S. 254 - THE ROSA PARKS SCHOOL,4,2014,Male,55,315
P.S. 254 - THE ROSA PARKS SCHOOL,5,2013,Female,39,308
P.S. 254 - THE ROSA PARKS SCHOOL,5,2013,Male,49,302
P.S. 254 - THE ROSA PARKS SCHOOL,5,2014,Female,54,311
P.S. 254 - THE ROSA PARKS SCHOOL,5,2014,Male,47,312
P.S. 254 - THE ROSA PARKS SCHOOL,All Grades,2013,Female,139,311
P.S. 254 - THE ROSA PARKS SCHOOL,All Grades,2013,Male,149,309
P.S. 254 - THE ROSA PARKS SCHOOL,All Grades,2014,Female,146,313
P.S. 254 - THE ROSA PARKS SCHOOL,All Grades,2014,Male,163,312
CHANNEL VIEW SCHOOL FOR RESEARCH,6,2013,Female,31,294
CHANNEL VIEW SCHOOL FOR RESEARCH,6,2013,Male,44,298
CHANNEL VIEW SCHOOL FOR RESEARCH,6,2014,Female,31,302
CHANNEL VIEW SCHOOL FOR RESEARCH,6,2014,Male,18,307
CHANNEL VIEW SCHOOL FOR RESEARCH,7,2013,Female,37,304
CHANNEL VIEW SCHOOL FOR RESEARCH,7,2013,Male,24,293
CHANNEL VIEW SCHOOL FOR RESEARCH,7,2014,Female,30,302
CHANNEL VIEW SCHOOL FOR RESEARCH,7,2014,Male,42,302
CHANNEL VIEW SCHOOL FOR RESEARCH,8,2013,Female,49,296
CHANNEL VIEW SCHOOL FOR RESEARCH,8,2013,Male,29,298
CHANNEL VIEW SCHOOL FOR RESEARCH,8,2014,Female,37,309
CHANNEL VIEW SCHOOL FOR RESEARCH,8,2014,Male,23,297
CHANNEL VIEW SCHOOL FOR RESEARCH,All Grades,2013,Female,117,298
CHANNEL VIEW SCHOOL FOR RESEARCH,All Grades,2013,Male,97,297
CHANNEL VIEW SCHOOL FOR RESEARCH,All Grades,2014,Female,98,305
CHANNEL VIEW SCHOOL FOR RESEARCH,All Grades,2014,Male,83,302
P.S. 273,3,2014,Female,19,312
P.S. 273,3,2014,Male,23,296
P.S. 273,All Grades,2014,Female,19,312
P.S. 273,All Grades,2014,Male,23,296
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,6,2013,Female,52,292
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,6,2013,Male,33,299
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,6,2014,Female,52,300
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,6,2014,Male,36,298
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,7,2013,Female,41,308
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,7,2013,Male,43,303
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,7,2014,Female,54,299
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,7,2014,Male,34,302
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,8,2013,Female,49,300
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,8,2013,Male,43,301
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,8,2014,Female,38,303
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,8,2014,Male,43,305
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,All Grades,2013,Female,142,300
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,All Grades,2013,Male,119,301
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,All Grades,2014,Female,144,300
KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,All Grades,2014,Male,113,302
HAWTREE CREEK MIDDLE SCHOOL,6,2014,Female,46,291
HAWTREE CREEK MIDDLE SCHOOL,6,2014,Male,45,282
HAWTREE CREEK MIDDLE SCHOOL,All Grades,2014,Female,46,291
HAWTREE CREEK MIDDLE SCHOOL,All Grades,2014,Male,45,282
NEW YORK CITY ACADEMY FOR DISCOVERY,3,2013,Female,40,314
NEW YORK CITY ACADEMY FOR DISCOVERY,3,2013,Male,46,301
NEW YORK CITY ACADEMY FOR DISCOVERY,3,2014,Female,41,304
NEW YORK CITY ACADEMY FOR DISCOVERY,3,2014,Male,46,300
NEW YORK CITY ACADEMY FOR DISCOVERY,4,2013,Female,43,302
NEW YORK CITY ACADEMY FOR DISCOVERY,4,2013,Male,34,296
NEW YORK CITY ACADEMY FOR DISCOVERY,4,2014,Female,42,314
NEW YORK CITY ACADEMY FOR DISCOVERY,4,2014,Male,42,304
NEW YORK CITY ACADEMY FOR DISCOVERY,5,2013,Female,10,303
NEW YORK CITY ACADEMY FOR DISCOVERY,5,2013,Male,21,306
NEW YORK CITY ACADEMY FOR DISCOVERY,5,2014,Female,41,299
NEW YORK CITY ACADEMY FOR DISCOVERY,5,2014,Male,33,293
NEW YORK CITY ACADEMY FOR DISCOVERY,All Grades,2013,Female,93,307
NEW YORK CITY ACADEMY FOR DISCOVERY,All Grades,2013,Male,101,300
NEW YORK CITY ACADEMY FOR DISCOVERY,All Grades,2014,Female,124,305
NEW YORK CITY ACADEMY FOR DISCOVERY,All Grades,2014,Male,121,299
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,6,2013,Female,33,286
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,6,2013,Male,38,277
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,6,2014,Female,36,285
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,6,2014,Male,34,283
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,7,2013,Female,38,286
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,7,2013,Male,40,282
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,7,2014,Female,33,286
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,7,2014,Male,34,284
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,8,2013,Female,34,293
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,8,2013,Male,18,283
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,8,2014,Female,37,286
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,8,2014,Male,38,282
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,All Grades,2013,Female,105,288
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,All Grades,2013,Male,96,280
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,All Grades,2014,Female,106,286
ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCHOOL,All Grades,2014,Male,106,283
WATERSIDE CHILDREN'S STUDIO SCHOOL,3,2013,Female,35,291
WATERSIDE CHILDREN'S STUDIO SCHOOL,3,2013,Male,25,279
WATERSIDE CHILDREN'S STUDIO SCHOOL,3,2014,Female,24,291
WATERSIDE CHILDREN'S STUDIO SCHOOL,3,2014,Male,32,274
WATERSIDE CHILDREN'S STUDIO SCHOOL,4,2013,Female,31,298
WATERSIDE CHILDREN'S STUDIO SCHOOL,4,2013,Male,21,286
WATERSIDE CHILDREN'S STUDIO SCHOOL,4,2014,Female,33,296
WATERSIDE CHILDREN'S STUDIO SCHOOL,4,2014,Male,29,294
WATERSIDE CHILDREN'S STUDIO SCHOOL,5,2013,Female,23,284
WATERSIDE CHILDREN'S STUDIO SCHOOL,5,2013,Male,19,283
WATERSIDE CHILDREN'S STUDIO SCHOOL,5,2014,Female,33,303
WATERSIDE CHILDREN'S STUDIO SCHOOL,5,2014,Male,23,287
WATERSIDE CHILDREN'S STUDIO SCHOOL,All Grades,2013,Female,89,292
WATERSIDE CHILDREN'S STUDIO SCHOOL,All Grades,2013,Male,65,282
WATERSIDE CHILDREN'S STUDIO SCHOOL,All Grades,2014,Female,90,297
WATERSIDE CHILDREN'S STUDIO SCHOOL,All Grades,2014,Male,84,284
WATERSIDE SCHOOL FOR LEADERSHIP,6,2013,Female,21,293
WATERSIDE SCHOOL FOR LEADERSHIP,6,2013,Male,25,288
WATERSIDE SCHOOL FOR LEADERSHIP,6,2014,Female,28,281
WATERSIDE SCHOOL FOR LEADERSHIP,6,2014,Male,31,277
WATERSIDE SCHOOL FOR LEADERSHIP,7,2013,Female,26,293
WATERSIDE SCHOOL FOR LEADERSHIP,7,2013,Male,32,291
WATERSIDE SCHOOL FOR LEADERSHIP,7,2014,Female,21,289
WATERSIDE SCHOOL FOR LEADERSHIP,7,2014,Male,32,285
WATERSIDE SCHOOL FOR LEADERSHIP,8,2013,Female,25,290
WATERSIDE SCHOOL FOR LEADERSHIP,8,2013,Male,25,285
WATERSIDE SCHOOL FOR LEADERSHIP,8,2014,Female,29,296
WATERSIDE SCHOOL FOR LEADERSHIP,8,2014,Male,31,285
WATERSIDE SCHOOL FOR LEADERSHIP,All Grades,2013,Female,72,292
WATERSIDE SCHOOL FOR LEADERSHIP,All Grades,2013,Male,82,288
WATERSIDE SCHOOL FOR LEADERSHIP,All Grades,2014,Female,78,289
WATERSIDE SCHOOL FOR LEADERSHIP,All Grades,2014,Male,94,282
VILLAGE ACADEMY,6,2013,Female,61,274
VILLAGE ACADEMY,6,2013,Male,58,261
VILLAGE ACADEMY,6,2014,Female,51,275
VILLAGE ACADEMY,6,2014,Male,58,271
VILLAGE ACADEMY,7,2013,Female,35,288
VILLAGE ACADEMY,7,2013,Male,54,271
VILLAGE ACADEMY,7,2014,Female,61,280
VILLAGE ACADEMY,7,2014,Male,59,263
VILLAGE ACADEMY,8,2013,Female,42,273
VILLAGE ACADEMY,8,2013,Male,39,258
VILLAGE ACADEMY,8,2014,Female,35,290
VILLAGE ACADEMY,8,2014,Male,51,280
VILLAGE ACADEMY,All Grades,2013,Female,138,277
VILLAGE ACADEMY,All Grades,2013,Male,151,264
VILLAGE ACADEMY,All Grades,2014,Female,147,281
VILLAGE ACADEMY,All Grades,2014,Male,168,271
SCHOLARS' ACADEMY,6,2013,Female,147,342
SCHOLARS' ACADEMY,6,2013,Male,109,336
SCHOLARS' ACADEMY,6,2014,Female,151,337
SCHOLARS' ACADEMY,6,2014,Male,109,336
SCHOLARS' ACADEMY,7,2013,Female,136,342
SCHOLARS' ACADEMY,7,2013,Male,115,336
SCHOLARS' ACADEMY,7,2014,Female,152,341
SCHOLARS' ACADEMY,7,2014,Male,111,334
SCHOLARS' ACADEMY,8,2013,Female,113,341
SCHOLARS' ACADEMY,8,2013,Male,78,342
SCHOLARS' ACADEMY,8,2014,Female,143,343
SCHOLARS' ACADEMY,8,2014,Male,118,335
SCHOLARS' ACADEMY,All Grades,2013,Female,396,341
SCHOLARS' ACADEMY,All Grades,2013,Male,302,337
SCHOLARS' ACADEMY,All Grades,2014,Female,446,340
SCHOLARS' ACADEMY,All Grades,2014,Male,338,335
GOLDIE MAPLE ACADEMY,3,2013,Female,31,311
GOLDIE MAPLE ACADEMY,3,2013,Male,21,300
GOLDIE MAPLE ACADEMY,3,2014,Female,28,317
GOLDIE MAPLE ACADEMY,3,2014,Male,19,312
GOLDIE MAPLE ACADEMY,4,2013,Female,36,293
GOLDIE MAPLE ACADEMY,4,2013,Male,25,293
GOLDIE MAPLE ACADEMY,4,2014,Female,32,311
GOLDIE MAPLE ACADEMY,4,2014,Male,18,304
GOLDIE MAPLE ACADEMY,5,2013,Female,42,300
GOLDIE MAPLE ACADEMY,5,2013,Male,21,290
GOLDIE MAPLE ACADEMY,5,2014,Female,33,296
GOLDIE MAPLE ACADEMY,5,2014,Male,24,291
GOLDIE MAPLE ACADEMY,6,2013,Female,22,296
GOLDIE MAPLE ACADEMY,6,2013,Male,19,282
GOLDIE MAPLE ACADEMY,6,2014,Female,35,307
GOLDIE MAPLE ACADEMY,6,2014,Male,18,300
GOLDIE MAPLE ACADEMY,7,2013,Female,21,299
GOLDIE MAPLE ACADEMY,7,2013,Male,20,296
GOLDIE MAPLE ACADEMY,7,2014,Female,18,304
GOLDIE MAPLE ACADEMY,7,2014,Male,21,286
GOLDIE MAPLE ACADEMY,8,2013,Female,14,297
GOLDIE MAPLE ACADEMY,8,2013,Male,14,281
GOLDIE MAPLE ACADEMY,8,2014,Female,19,301
GOLDIE MAPLE ACADEMY,8,2014,Male,21,291
GOLDIE MAPLE ACADEMY,All Grades,2013,Female,166,300
GOLDIE MAPLE ACADEMY,All Grades,2013,Male,120,291
GOLDIE MAPLE ACADEMY,All Grades,2014,Female,165,306
GOLDIE MAPLE ACADEMY,All Grades,2014,Male,121,297
WAVE PREPARATORY ELEMENTARY SCHOOL,3,2014,Female,31,298
WAVE PREPARATORY ELEMENTARY SCHOOL,3,2014,Male,34,291
WAVE PREPARATORY ELEMENTARY SCHOOL,All Grades,2014,Female,31,298
WAVE PREPARATORY ELEMENTARY SCHOOL,All Grades,2014,Male,34,291
J.H.S. 008 RICHARD S. GROSSLEY,6,2013,Female,109,282
J.H.S. 008 RICHARD S. GROSSLEY,6,2013,Male,115,278
J.H.S. 008 RICHARD S. GROSSLEY,6,2014,Female,51,273
J.H.S. 008 RICHARD S. GROSSLEY,6,2014,Male,70,269
J.H.S. 008 RICHARD S. GROSSLEY,7,2013,Female,108,291
J.H.S. 008 RICHARD S. GROSSLEY,7,2013,Male,107,281
J.H.S. 008 RICHARD S. GROSSLEY,7,2014,Female,93,284
J.H.S. 008 RICHARD S. GROSSLEY,7,2014,Male,106,272
J.H.S. 008 RICHARD S. GROSSLEY,8,2013,Female,84,280
J.H.S. 008 RICHARD S. GROSSLEY,8,2013,Male,111,273
J.H.S. 008 RICHARD S. GROSSLEY,8,2014,Female,112,291
J.H.S. 008 RICHARD S. GROSSLEY,8,2014,Male,108,278
J.H.S. 008 RICHARD S. GROSSLEY,All Grades,2013,Female,301,285
J.H.S. 008 RICHARD S. GROSSLEY,All Grades,2013,Male,333,277
J.H.S. 008 RICHARD S. GROSSLEY,All Grades,2014,Female,256,285
J.H.S. 008 RICHARD S. GROSSLEY,All Grades,2014,Male,284,274
P.S. 030 QUEENS,4,2013,Female,43,279
P.S. 030 QUEENS,4,2013,Male,61,260
P.S. 030 QUEENS,5,2013,Female,54,288
P.S. 030 QUEENS,5,2013,Male,39,281
P.S. 030 QUEENS,5,2014,Female,39,286
P.S. 030 QUEENS,5,2014,Male,54,260
P.S. 030 QUEENS,All Grades,2013,Female,97,284
P.S. 030 QUEENS,All Grades,2013,Male,100,268
P.S. 030 QUEENS,All Grades,2014,Female,39,286
P.S. 030 QUEENS,All Grades,2014,Male,54,260
P.S. 040 SAMUEL HUNTINGTON,3,2013,Female,36,281
P.S. 040 SAMUEL HUNTINGTON,3,2013,Male,57,272
P.S. 040 SAMUEL HUNTINGTON,3,2014,Female,48,277
P.S. 040 SAMUEL HUNTINGTON,3,2014,Male,49,271
P.S. 040 SAMUEL HUNTINGTON,4,2013,Female,35,292
P.S. 040 SAMUEL HUNTINGTON,4,2013,Male,30,281
P.S. 040 SAMUEL HUNTINGTON,4,2014,Female,34,289
P.S. 040 SAMUEL HUNTINGTON,4,2014,Male,46,287
P.S. 040 SAMUEL HUNTINGTON,5,2013,Female,47,288
P.S. 040 SAMUEL HUNTINGTON,5,2013,Male,27,285
P.S. 040 SAMUEL HUNTINGTON,5,2014,Female,38,286
P.S. 040 SAMUEL HUNTINGTON,5,2014,Male,34,278
P.S. 040 SAMUEL HUNTINGTON,All Grades,2013,Female,118,287
P.S. 040 SAMUEL HUNTINGTON,All Grades,2013,Male,114,277
P.S. 040 SAMUEL HUNTINGTON,All Grades,2014,Female,120,283
P.S. 040 SAMUEL HUNTINGTON,All Grades,2014,Male,129,278
P.S. 048 WILLIAM WORDSWORTH,3,2013,Female,42,296
P.S. 048 WILLIAM WORDSWORTH,3,2013,Male,23,291
P.S. 048 WILLIAM WORDSWORTH,3,2014,Female,38,303
P.S. 048 WILLIAM WORDSWORTH,3,2014,Male,30,291
P.S. 048 WILLIAM WORDSWORTH,4,2013,Female,30,293
P.S. 048 WILLIAM WORDSWORTH,4,2013,Male,29,276
P.S. 048 WILLIAM WORDSWORTH,4,2014,Female,40,299
P.S. 048 WILLIAM WORDSWORTH,4,2014,Male,27,290
P.S. 048 WILLIAM WORDSWORTH,5,2013,Female,33,293
P.S. 048 WILLIAM WORDSWORTH,5,2013,Male,28,284
P.S. 048 WILLIAM WORDSWORTH,5,2014,Female,24,290
P.S. 048 WILLIAM WORDSWORTH,5,2014,Male,26,283
P.S. 048 WILLIAM WORDSWORTH,All Grades,2013,Female,105,294
P.S. 048 WILLIAM WORDSWORTH,All Grades,2013,Male,80,283
P.S. 048 WILLIAM WORDSWORTH,All Grades,2014,Female,102,298
P.S. 048 WILLIAM WORDSWORTH,All Grades,2014,Male,83,288
P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,3,2013,Female,57,297
P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,3,2013,Male,51,289
P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,3,2014,Female,61,300
P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,3,2014,Male,61,286
P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,4,2013,Female,76,308
P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,4,2013,Male,67,304
P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,4,2014,Female,50,309
P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,4,2014,Male,46,303
P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,5,2013,Female,56,304
P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,5,2013,Male,52,290
P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,5,2014,Female,73,299
