School Name,Grade,Year,Category,Number Tested,Mean Scale Score
P.S. 234,4,2014,Black,4,s
P.S. 234,4,2014,Hispanic,37,305
P.S. 234,4,2014,White,29,326
P.S. 234,5,2013,Asian,30,311
P.S. 234,5,2013,Black,5,s
P.S. 234,5,2013,Hispanic,49,284
P.S. 234,5,2013,White,28,301
P.S. 234,5,2014,Asian,27,315
P.S. 234,5,2014,Black,3,s
P.S. 234,5,2014,Hispanic,41,301
P.S. 234,5,2014,White,28,290
P.S. 234,All Grades,2013,Asian,84,314
P.S. 234,All Grades,2013,Black,11,270
P.S. 234,All Grades,2013,Hispanic,126,293
P.S. 234,All Grades,2013,White,85,305
P.S. 234,All Grades,2014,Asian,76,322
P.S. 234,All Grades,2014,Black,10,286
P.S. 234,All Grades,2014,Hispanic,122,301
P.S. 234,All Grades,2014,White,85,310
ACADEMY FOR NEW AMERICANS,6,2013,Asian,12,273
ACADEMY FOR NEW AMERICANS,6,2013,Hispanic,30,261
ACADEMY FOR NEW AMERICANS,6,2013,White,8,288
ACADEMY FOR NEW AMERICANS,6,2014,Asian,15,280
ACADEMY FOR NEW AMERICANS,6,2014,Black,1,s
ACADEMY FOR NEW AMERICANS,6,2014,Hispanic,32,275
ACADEMY FOR NEW AMERICANS,6,2014,White,8,253
ACADEMY FOR NEW AMERICANS,7,2013,Asian,26,284
ACADEMY FOR NEW AMERICANS,7,2013,Hispanic,61,262
ACADEMY FOR NEW AMERICANS,7,2013,White,9,266
ACADEMY FOR NEW AMERICANS,7,2014,Asian,26,284
ACADEMY FOR NEW AMERICANS,7,2014,Hispanic,40,279
ACADEMY FOR NEW AMERICANS,7,2014,White,11,284
ACADEMY FOR NEW AMERICANS,8,2013,Asian,25,302
ACADEMY FOR NEW AMERICANS,8,2013,Black,2,s
ACADEMY FOR NEW AMERICANS,8,2013,Hispanic,32,295
ACADEMY FOR NEW AMERICANS,8,2013,White,8,276
ACADEMY FOR NEW AMERICANS,8,2014,Asian,21,311
ACADEMY FOR NEW AMERICANS,8,2014,Black,1,s
ACADEMY FOR NEW AMERICANS,8,2014,Hispanic,56,289
ACADEMY FOR NEW AMERICANS,8,2014,White,10,289
ACADEMY FOR NEW AMERICANS,All Grades,2013,Asian,63,289
ACADEMY FOR NEW AMERICANS,All Grades,2013,Black,2,s
ACADEMY FOR NEW AMERICANS,All Grades,2013,Hispanic,123,270
ACADEMY FOR NEW AMERICANS,All Grades,2013,White,25,276
ACADEMY FOR NEW AMERICANS,All Grades,2014,Asian,62,292
ACADEMY FOR NEW AMERICANS,All Grades,2014,Black,2,s
ACADEMY FOR NEW AMERICANS,All Grades,2014,Hispanic,128,283
ACADEMY FOR NEW AMERICANS,All Grades,2014,White,29,277
P.S. 280,3,2014,Asian,6,312
P.S. 280,3,2014,Hispanic,88,297
P.S. 280,3,2014,White,4,s
P.S. 280,All Grades,2014,Asian,6,312
P.S. 280,All Grades,2014,Hispanic,88,297
P.S. 280,All Grades,2014,White,4,s
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",6,2013,Asian,22,316
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",6,2013,Black,8,281
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",6,2013,Hispanic,37,311
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",6,2013,White,17,320
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",6,2014,Asian,15,331
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",6,2014,Black,5,s
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",6,2014,Hispanic,39,318
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",6,2014,White,16,316
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",7,2013,Asian,25,322
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",7,2013,Black,5,s
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",7,2013,Hispanic,36,307
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",7,2013,White,25,316
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",7,2014,Asian,21,313
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",7,2014,Black,7,288
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",7,2014,Hispanic,38,309
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",7,2014,White,15,315
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",8,2013,Asian,28,321
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",8,2013,Black,1,s
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",8,2013,Hispanic,40,301
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",8,2013,White,10,314
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",8,2014,Asian,25,329
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",8,2014,Black,5,s
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",8,2014,Hispanic,34,310
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",8,2014,White,24,323
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",All Grades,2013,Asian,75,320
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",All Grades,2013,Black,14,290
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",All Grades,2013,Hispanic,113,306
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",All Grades,2013,White,52,317
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",All Grades,2014,Asian,61,324
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",All Grades,2014,Black,17,298
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",All Grades,2014,Hispanic,111,312
"YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA",All Grades,2014,White,55,319
HUNTERS POINT COMMUNITY MIDDLE SCHOOL,6,2014,Asian,13,344
HUNTERS POINT COMMUNITY MIDDLE SCHOOL,6,2014,Black,19,292
HUNTERS POINT COMMUNITY MIDDLE SCHOOL,6,2014,Hispanic,44,298
HUNTERS POINT COMMUNITY MIDDLE SCHOOL,6,2014,White,11,310
HUNTERS POINT COMMUNITY MIDDLE SCHOOL,All Grades,2014,Asian,13,344
HUNTERS POINT COMMUNITY MIDDLE SCHOOL,All Grades,2014,Black,19,292
HUNTERS POINT COMMUNITY MIDDLE SCHOOL,All Grades,2014,Hispanic,44,298
HUNTERS POINT COMMUNITY MIDDLE SCHOOL,All Grades,2014,White,11,310
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,7,2013,Asian,57,355
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,7,2013,Hispanic,11,347
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,7,2013,White,35,349
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,7,2014,Asian,48,359
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,7,2014,Black,1,s
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,7,2014,Hispanic,6,347
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,7,2014,White,26,352
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,8,2013,Asian,40,352
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,8,2013,Black,1,s
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,8,2013,Hispanic,18,339
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,8,2013,White,38,349
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,All Grades,2013,Asian,97,354
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,All Grades,2013,Black,1,s
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,All Grades,2013,Hispanic,29,342
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,All Grades,2013,White,73,349
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,All Grades,2014,Asian,48,359
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,All Grades,2014,Black,1,s
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,All Grades,2014,Hispanic,6,347
BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,All Grades,2014,White,26,352
P.S. 001 TOTTENVILLE,3,2013,Asian,2,s
P.S. 001 TOTTENVILLE,3,2013,Black,2,s
P.S. 001 TOTTENVILLE,3,2013,Hispanic,9,308
P.S. 001 TOTTENVILLE,3,2013,White,73,313
P.S. 001 TOTTENVILLE,3,2014,Asian,2,s
P.S. 001 TOTTENVILLE,3,2014,Black,1,s
P.S. 001 TOTTENVILLE,3,2014,Hispanic,12,306
P.S. 001 TOTTENVILLE,3,2014,White,54,311
P.S. 001 TOTTENVILLE,4,2013,Asian,1,s
P.S. 001 TOTTENVILLE,4,2013,Black,1,s
P.S. 001 TOTTENVILLE,4,2013,Hispanic,12,296
P.S. 001 TOTTENVILLE,4,2013,White,71,315
P.S. 001 TOTTENVILLE,4,2014,Asian,2,s
P.S. 001 TOTTENVILLE,4,2014,Black,2,s
P.S. 001 TOTTENVILLE,4,2014,Hispanic,11,302
P.S. 001 TOTTENVILLE,4,2014,White,76,306
P.S. 001 TOTTENVILLE,5,2013,Asian,2,s
P.S. 001 TOTTENVILLE,5,2013,Hispanic,9,298
P.S. 001 TOTTENVILLE,5,2013,White,75,318
P.S. 001 TOTTENVILLE,5,2014,Asian,1,s
P.S. 001 TOTTENVILLE,5,2014,Black,1,s
P.S. 001 TOTTENVILLE,5,2014,Hispanic,11,307
P.S. 001 TOTTENVILLE,5,2014,White,74,325
P.S. 001 TOTTENVILLE,All Grades,2013,Asian,5,s
P.S. 001 TOTTENVILLE,All Grades,2013,Black,3,s
P.S. 001 TOTTENVILLE,All Grades,2013,Hispanic,30,300
P.S. 001 TOTTENVILLE,All Grades,2013,White,219,315
P.S. 001 TOTTENVILLE,All Grades,2014,Asian,5,s
P.S. 001 TOTTENVILLE,All Grades,2014,Black,4,s
P.S. 001 TOTTENVILLE,All Grades,2014,Hispanic,34,305
P.S. 001 TOTTENVILLE,All Grades,2014,White,204,314
I.S. R002 GEORGE L. EGBERT,6,2013,Asian,23,307
I.S. R002 GEORGE L. EGBERT,6,2013,Black,25,268
I.S. R002 GEORGE L. EGBERT,6,2013,Hispanic,87,279
I.S. R002 GEORGE L. EGBERT,6,2013,White,154,295
I.S. R002 GEORGE L. EGBERT,6,2014,Asian,34,317
I.S. R002 GEORGE L. EGBERT,6,2014,Black,14,279
I.S. R002 GEORGE L. EGBERT,6,2014,Hispanic,57,289
I.S. R002 GEORGE L. EGBERT,6,2014,White,129,295
I.S. R002 GEORGE L. EGBERT,7,2013,Asian,37,321
I.S. R002 GEORGE L. EGBERT,7,2013,Black,16,265
I.S. R002 GEORGE L. EGBERT,7,2013,Hispanic,93,282
I.S. R002 GEORGE L. EGBERT,7,2013,White,207,300
I.S. R002 GEORGE L. EGBERT,7,2014,Asian,24,319
I.S. R002 GEORGE L. EGBERT,7,2014,Black,24,279
I.S. R002 GEORGE L. EGBERT,7,2014,Hispanic,81,287
I.S. R002 GEORGE L. EGBERT,7,2014,White,157,306
I.S. R002 GEORGE L. EGBERT,8,2013,Asian,25,321
I.S. R002 GEORGE L. EGBERT,8,2013,Black,29,270
I.S. R002 GEORGE L. EGBERT,8,2013,Hispanic,88,287
I.S. R002 GEORGE L. EGBERT,8,2013,White,167,303
I.S. R002 GEORGE L. EGBERT,8,2014,Asian,25,312
I.S. R002 GEORGE L. EGBERT,8,2014,Black,19,264
I.S. R002 GEORGE L. EGBERT,8,2014,Hispanic,78,279
I.S. R002 GEORGE L. EGBERT,8,2014,White,141,289
I.S. R002 GEORGE L. EGBERT,All Grades,2013,Asian,85,317
I.S. R002 GEORGE L. EGBERT,All Grades,2013,Black,70,268
I.S. R002 GEORGE L. EGBERT,All Grades,2013,Hispanic,268,282
I.S. R002 GEORGE L. EGBERT,All Grades,2013,White,528,300
I.S. R002 GEORGE L. EGBERT,All Grades,2014,Asian,83,316
I.S. R002 GEORGE L. EGBERT,All Grades,2014,Black,57,274
I.S. R002 GEORGE L. EGBERT,All Grades,2014,Hispanic,216,285
I.S. R002 GEORGE L. EGBERT,All Grades,2014,White,427,297
P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2013,Asian,12,343
P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2013,Black,2,s
P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2013,Hispanic,8,318
P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2013,White,155,314
P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2014,Asian,8,351
P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2014,Black,1,s
P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2014,Hispanic,17,314
P.S. 003 THE MARGARET GIOIOSA SCHOOL,3,2014,White,145,318
P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2013,Asian,9,327
P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2013,Black,1,s
P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2013,Hispanic,16,306
P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2013,White,135,320
P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2014,Asian,12,348
P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2014,Black,2,s
P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2014,Hispanic,9,331
P.S. 003 THE MARGARET GIOIOSA SCHOOL,4,2014,White,157,328
P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2013,Asian,11,353
P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2013,Black,1,s
P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2013,Hispanic,13,322
P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2013,White,133,317
P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2014,Asian,9,333
P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2014,Hispanic,15,292
P.S. 003 THE MARGARET GIOIOSA SCHOOL,5,2014,White,123,322
P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2013,Asian,32,342
P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2013,Black,4,s
P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2013,Hispanic,37,314
P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2013,White,423,317
P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2014,Asian,29,344
P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2014,Black,3,s
P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2014,Hispanic,41,310
P.S. 003 THE MARGARET GIOIOSA SCHOOL,All Grades,2014,White,425,323
P.S. 004 MAURICE WOLLIN,3,2013,Asian,7,309
P.S. 004 MAURICE WOLLIN,3,2013,Hispanic,15,295
P.S. 004 MAURICE WOLLIN,3,2013,White,98,303
P.S. 004 MAURICE WOLLIN,3,2014,Asian,3,s
P.S. 004 MAURICE WOLLIN,3,2014,Black,3,s
P.S. 004 MAURICE WOLLIN,3,2014,Hispanic,25,297
P.S. 004 MAURICE WOLLIN,3,2014,White,88,305
P.S. 004 MAURICE WOLLIN,4,2013,Asian,6,331
P.S. 004 MAURICE WOLLIN,4,2013,Black,2,s
P.S. 004 MAURICE WOLLIN,4,2013,Hispanic,19,292
P.S. 004 MAURICE WOLLIN,4,2013,White,95,316
P.S. 004 MAURICE WOLLIN,4,2014,Asian,8,326
P.S. 004 MAURICE WOLLIN,4,2014,Hispanic,15,307
P.S. 004 MAURICE WOLLIN,4,2014,White,103,313
P.S. 004 MAURICE WOLLIN,5,2013,Asian,11,347
P.S. 004 MAURICE WOLLIN,5,2013,Black,4,s
P.S. 004 MAURICE WOLLIN,5,2013,Hispanic,18,307
P.S. 004 MAURICE WOLLIN,5,2013,White,110,313
P.S. 004 MAURICE WOLLIN,5,2014,Asian,6,342
P.S. 004 MAURICE WOLLIN,5,2014,Black,2,s
P.S. 004 MAURICE WOLLIN,5,2014,Hispanic,20,308
P.S. 004 MAURICE WOLLIN,5,2014,White,98,324
P.S. 004 MAURICE WOLLIN,All Grades,2013,Asian,24,332
P.S. 004 MAURICE WOLLIN,All Grades,2013,Black,6,305
P.S. 004 MAURICE WOLLIN,All Grades,2013,Hispanic,52,298
P.S. 004 MAURICE WOLLIN,All Grades,2013,White,303,311
P.S. 004 MAURICE WOLLIN,All Grades,2014,Asian,17,331
P.S. 004 MAURICE WOLLIN,All Grades,2014,Black,5,s
P.S. 004 MAURICE WOLLIN,All Grades,2014,Hispanic,60,303
P.S. 004 MAURICE WOLLIN,All Grades,2014,White,289,314
P.S. 005 HUGUENOT,3,2013,Asian,1,s
P.S. 005 HUGUENOT,3,2013,Black,1,s
P.S. 005 HUGUENOT,3,2013,Hispanic,2,s
P.S. 005 HUGUENOT,3,2013,White,28,320
P.S. 005 HUGUENOT,3,2014,Black,1,s
P.S. 005 HUGUENOT,3,2014,Hispanic,4,s
P.S. 005 HUGUENOT,3,2014,White,21,315
P.S. 005 HUGUENOT,4,2013,Asian,1,s
P.S. 005 HUGUENOT,4,2013,Hispanic,1,s
P.S. 005 HUGUENOT,4,2013,White,30,321
P.S. 005 HUGUENOT,4,2014,Asian,1,s
P.S. 005 HUGUENOT,4,2014,Black,1,s
P.S. 005 HUGUENOT,4,2014,Hispanic,1,s
P.S. 005 HUGUENOT,4,2014,White,28,323
P.S. 005 HUGUENOT,5,2013,Asian,1,s
P.S. 005 HUGUENOT,5,2013,Hispanic,3,s
P.S. 005 HUGUENOT,5,2013,White,33,327
P.S. 005 HUGUENOT,5,2014,Asian,1,s
P.S. 005 HUGUENOT,5,2014,Hispanic,1,s
P.S. 005 HUGUENOT,5,2014,White,32,330
P.S. 005 HUGUENOT,All Grades,2013,Asian,3,s
P.S. 005 HUGUENOT,All Grades,2013,Black,1,s
P.S. 005 HUGUENOT,All Grades,2013,Hispanic,6,293
P.S. 005 HUGUENOT,All Grades,2013,White,91,323
P.S. 005 HUGUENOT,All Grades,2014,Asian,2,s
P.S. 005 HUGUENOT,All Grades,2014,Black,2,s
P.S. 005 HUGUENOT,All Grades,2014,Hispanic,6,315
P.S. 005 HUGUENOT,All Grades,2014,White,81,324
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2013,Asian,2,s
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2013,Black,1,s
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2013,Hispanic,12,302
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2013,White,126,304
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2014,Asian,4,s
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2014,Hispanic,8,297
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,3,2014,White,114,313
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2013,Asian,4,s
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2013,Black,1,s
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2013,Hispanic,17,294
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2013,White,118,297
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2014,Asian,2,s
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2014,Black,1,s
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2014,Hispanic,12,284
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,4,2014,White,120,302
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2013,Asian,3,s
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2013,Black,1,s
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2013,Hispanic,21,298
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2013,White,105,315
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2014,Asian,4,s
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2014,Black,1,s
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2014,Hispanic,18,294
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,5,2014,White,118,306
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2013,Asian,9,314
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2013,Black,3,s
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2013,Hispanic,50,298
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2013,White,349,305
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2014,Asian,10,320
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2014,Black,2,s
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2014,Hispanic,38,291
P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,All Grades,2014,White,352,307
I.S. 007 ELIAS BERNSTEIN,6,2013,Asian,17,351
I.S. 007 ELIAS BERNSTEIN,6,2013,Black,1,s
I.S. 007 ELIAS BERNSTEIN,6,2013,Hispanic,35,315
I.S. 007 ELIAS BERNSTEIN,6,2013,White,344,327
I.S. 007 ELIAS BERNSTEIN,6,2014,Asian,20,348
I.S. 007 ELIAS BERNSTEIN,6,2014,Black,4,s
I.S. 007 ELIAS BERNSTEIN,6,2014,Hispanic,29,309
I.S. 007 ELIAS BERNSTEIN,6,2014,White,345,327
I.S. 007 ELIAS BERNSTEIN,7,2013,Asian,23,336
I.S. 007 ELIAS BERNSTEIN,7,2013,Black,1,s
I.S. 007 ELIAS BERNSTEIN,7,2013,Hispanic,24,303
I.S. 007 ELIAS BERNSTEIN,7,2013,White,343,321
I.S. 007 ELIAS BERNSTEIN,7,2014,Asian,21,356
I.S. 007 ELIAS BERNSTEIN,7,2014,Black,1,s
I.S. 007 ELIAS BERNSTEIN,7,2014,Hispanic,31,319
I.S. 007 ELIAS BERNSTEIN,7,2014,White,349,331
I.S. 007 ELIAS BERNSTEIN,8,2013,Asian,19,343
I.S. 007 ELIAS BERNSTEIN,8,2013,Black,1,s
I.S. 007 ELIAS BERNSTEIN,8,2013,Hispanic,34,298
I.S. 007 ELIAS BERNSTEIN,8,2013,White,344,316
I.S. 007 ELIAS BERNSTEIN,8,2014,Asian,13,330
I.S. 007 ELIAS BERNSTEIN,8,2014,Black,1,s
I.S. 007 ELIAS BERNSTEIN,8,2014,Hispanic,24,297
I.S. 007 ELIAS BERNSTEIN,8,2014,White,287,312
I.S. 007 ELIAS BERNSTEIN,All Grades,2013,Asian,59,342
I.S. 007 ELIAS BERNSTEIN,All Grades,2013,Black,3,s
I.S. 007 ELIAS BERNSTEIN,All Grades,2013,Hispanic,93,306
I.S. 007 ELIAS BERNSTEIN,All Grades,2013,White,1031,321
I.S. 007 ELIAS BERNSTEIN,All Grades,2014,Asian,54,347
I.S. 007 ELIAS BERNSTEIN,All Grades,2014,Black,6,296
I.S. 007 ELIAS BERNSTEIN,All Grades,2014,Hispanic,84,309
I.S. 007 ELIAS BERNSTEIN,All Grades,2014,White,981,324
P.S. 8 SHIRLEE SOLOMON,3,2013,Asian,3,s
P.S. 8 SHIRLEE SOLOMON,3,2013,Black,5,s
P.S. 8 SHIRLEE SOLOMON,3,2013,Hispanic,7,325
P.S. 8 SHIRLEE SOLOMON,3,2013,White,44,332
P.S. 8 SHIRLEE SOLOMON,3,2014,Asian,1,s
P.S. 8 SHIRLEE SOLOMON,3,2014,Black,2,s
P.S. 8 SHIRLEE SOLOMON,3,2014,Hispanic,6,326
P.S. 8 SHIRLEE SOLOMON,3,2014,White,62,315
P.S. 8 SHIRLEE SOLOMON,4,2013,Asian,2,s
P.S. 8 SHIRLEE SOLOMON,4,2013,Black,4,s
P.S. 8 SHIRLEE SOLOMON,4,2013,Hispanic,7,314
P.S. 8 SHIRLEE SOLOMON,4,2013,White,63,316
P.S. 8 SHIRLEE SOLOMON,4,2014,Asian,2,s
P.S. 8 SHIRLEE SOLOMON,4,2014,Black,2,s
P.S. 8 SHIRLEE SOLOMON,4,2014,Hispanic,7,314
P.S. 8 SHIRLEE SOLOMON,4,2014,White,42,329
P.S. 8 SHIRLEE SOLOMON,5,2013,Asian,5,s
P.S. 8 SHIRLEE SOLOMON,5,2013,Black,1,s
P.S. 8 SHIRLEE SOLOMON,5,2013,Hispanic,10,318
P.S. 8 SHIRLEE SOLOMON,5,2013,White,66,317
P.S. 8 SHIRLEE SOLOMON,5,2014,Asian,1,s
P.S. 8 SHIRLEE SOLOMON,5,2014,Black,3,s
P.S. 8 SHIRLEE SOLOMON,5,2014,Hispanic,7,288
P.S. 8 SHIRLEE SOLOMON,5,2014,White,61,307
P.S. 8 SHIRLEE SOLOMON,All Grades,2013,Asian,10,336
P.S. 8 SHIRLEE SOLOMON,All Grades,2013,Black,10,334
P.S. 8 SHIRLEE SOLOMON,All Grades,2013,Hispanic,24,319
P.S. 8 SHIRLEE SOLOMON,All Grades,2013,White,173,321
P.S. 8 SHIRLEE SOLOMON,All Grades,2014,Asian,4,s
P.S. 8 SHIRLEE SOLOMON,All Grades,2014,Black,7,275
P.S. 8 SHIRLEE SOLOMON,All Grades,2014,Hispanic,20,308
P.S. 8 SHIRLEE SOLOMON,All Grades,2014,White,165,316
P.S. 11 THOMAS DONGAN SCHOOL,3,2013,Asian,3,s
P.S. 11 THOMAS DONGAN SCHOOL,3,2013,Black,6,271
P.S. 11 THOMAS DONGAN SCHOOL,3,2013,Hispanic,13,306
P.S. 11 THOMAS DONGAN SCHOOL,3,2013,White,10,291
P.S. 11 THOMAS DONGAN SCHOOL,3,2014,Asian,3,s
P.S. 11 THOMAS DONGAN SCHOOL,3,2014,Black,6,280
P.S. 11 THOMAS DONGAN SCHOOL,3,2014,Hispanic,17,292
P.S. 11 THOMAS DONGAN SCHOOL,3,2014,White,18,291
P.S. 11 THOMAS DONGAN SCHOOL,4,2013,Asian,1,s
P.S. 11 THOMAS DONGAN SCHOOL,4,2013,Black,8,270
P.S. 11 THOMAS DONGAN SCHOOL,4,2013,Hispanic,21,296
P.S. 11 THOMAS DONGAN SCHOOL,4,2013,White,24,305
P.S. 11 THOMAS DONGAN SCHOOL,4,2014,Asian,2,s
P.S. 11 THOMAS DONGAN SCHOOL,4,2014,Black,6,271
P.S. 11 THOMAS DONGAN SCHOOL,4,2014,Hispanic,11,313
P.S. 11 THOMAS DONGAN SCHOOL,4,2014,White,11,292
P.S. 11 THOMAS DONGAN SCHOOL,5,2013,Asian,6,312
P.S. 11 THOMAS DONGAN SCHOOL,5,2013,Black,10,275
P.S. 11 THOMAS DONGAN SCHOOL,5,2013,Hispanic,13,296
P.S. 11 THOMAS DONGAN SCHOOL,5,2013,White,20,299
P.S. 11 THOMAS DONGAN SCHOOL,5,2014,Asian,3,s
P.S. 11 THOMAS DONGAN SCHOOL,5,2014,Black,7,295
P.S. 11 THOMAS DONGAN SCHOOL,5,2014,Hispanic,22,310
P.S. 11 THOMAS DONGAN SCHOOL,5,2014,White,25,315
P.S. 11 THOMAS DONGAN SCHOOL,All Grades,2013,Asian,10,311
